도로명,시작위도,시작경도,중간위도,중간경도,끝위도,끝경도,거리
광나루로(30),37.5456571,127.0782751,37.5455664,127.0786999,37.5454617,127.0791879,1594
광나루로(31),37.5449434,127.0885864,37.5449664,127.0885881,37.5452321,127.0886051,1692
광나루로(32),37.5449434,127.0885864,37.5449911,127.0879064,37.5450309,127.0872766,1701
광나루로(33),37.5451027,127.0859891,37.5452955,127.0860521,37.545887,127.0868049,1711
광나루로(34),37.5451027,127.0859891,37.5451155,127.0856503,37.5451285,127.0853145,1718
광나루로(35),37.5449144,127.0891246,37.5449434,127.0885864,37.5449434,127.0885864,1693
광나루로(36),37.5452321,127.0886051,37.5449664,127.0885881,37.5449434,127.0885864,1692
광나루로(37),37.5471876,127.0746224,37.547266,127.0743741,37.5473027,127.0742503,1444
광나루로(38),37.54187,127.0951875,37.5426948,127.094317,37.5426948,127.094317,1498
광나루로(39),37.5482642,127.0688205,37.5483709,127.067793,37.5483735,127.0675663,1120
광나루로(40),37.5479423,127.0716006,37.5479767,127.0712699,37.5480867,127.0704909,1272
광나루로(41),37.5475982,127.073112,37.5478417,127.0721511,37.5479423,127.0716006,1341
광나루로(42),37.548186,127.0695386,37.5482642,127.0688205,37.5482642,127.0688205,1179
광나루로(43),37.5480867,127.0704909,37.5481501,127.0699516,37.548186,127.0695386,1229
광나루로(44),37.5464088,127.0762569,37.5469811,127.0751305,37.5471876,127.0746224,1473
광나루로(45),37.5451285,127.0853145,37.5452896,127.0821822,37.5454141,127.0800717,1677
광나루로(46),37.5473397,127.0741205,37.5474282,127.0737737,37.5475982,127.073112,1413
광나루로(47),37.5415727,127.0953382,37.5412634,127.0956616,37.5411322,127.0957988,1439
광나루로(48),37.5450422,127.0870743,37.5450775,127.08643,37.5450775,127.08643,1707
광나루로(49),37.5450422,127.0870743,37.5451961,127.0871242,37.5455054,127.0873787,1691
광나루로(50),37.5472339,127.0741928,37.547059,127.0747637,37.5470224,127.0748591,1458
광나루로(51),37.5473027,127.0742503,37.5473397,127.0741205,37.5473397,127.0741205,1436
광나루로(52),37.5426948,127.094317,37.5439954,127.0927919,37.5447441,127.0907094,1577
광나루로(53),37.5447441,127.0907094,37.5448473,127.0900303,37.5449144,127.0891246,1680
광나루로(54),37.5454141,127.0800717,37.5457586,127.0781468,37.5464088,127.0762569,1578
광나루로(55),37.5411964,127.095933,37.54133,127.0957585,37.54187,127.0951875,1445
광나루로(56),37.540813,127.096401,37.541022,127.0961196,37.5411964,127.095933,1412
천호대로(0),37.544993,127.1042608,37.5447422,127.1051335,37.5446108,127.1056901,979
천호대로(1),37.5500176,127.0908197,37.5496131,127.0913505,37.5492881,127.0919276,1627
천호대로(2),37.5506271,127.0902166,37.5502518,127.0905246,37.5500176,127.0908197,1634
천호대로(3),37.5533477,127.0887981,37.553393,127.0887556,37.553393,127.0887556,1597
천호대로(4),37.5536011,127.0882185,37.5535416,127.088319,37.5534728,127.0884141,1597
천호대로(5),37.5556426,127.0830546,37.5551387,127.0843509,37.5551387,127.0843509,1573
천호대로(6),37.557395,127.0786804,37.5570888,127.0794562,37.5570888,127.0794562,1411
천호대로(7),37.5580747,127.0769544,37.5580132,127.0771187,37.557395,127.0786804,1352
천호대로(8),37.5570888,127.0794562,37.5566093,127.0806118,37.5566093,127.0806118,1451
천호대로(9),37.5590355,127.0744507,37.5586864,127.0753576,37.5585661,127.0756733,1224
천호대로(10),37.5429256,127.1066957,37.5446487,127.1094518,37.5448064,127.105672,831
천호대로(11),37.5448064,127.105672,37.5450535,127.1047083,37.5451366,127.1043841,987
천호대로(12),37.5457482,127.1019559,37.5454606,127.1028308,37.544993,127.1042608,1078
천호대로(13),37.5487985,127.0932106,37.5486434,127.0936404,37.5486434,127.0936404,1556
천호대로(14),37.5492881,127.0919276,37.5488978,127.0929404,37.5487985,127.0932106,1579
천호대로(15),37.5541473,127.0869515,37.553804,127.087803,37.5536011,127.0882185,1593
천호대로(16),37.5551387,127.0843509,37.5547004,127.085495,37.5546452,127.0856391,1597
천호대로(17),37.5561334,127.0817852,37.5560664,127.0819585,37.5556426,127.0830546,1504
천호대로(18),37.5523177,127.0893836,37.5518971,127.08959,37.5516414,127.0897189,1624
천호대로(19),37.5516414,127.0897189,37.5508211,127.0901112,37.5506271,127.0902166,1639
천호대로(20),37.5585661,127.0756733,37.5581538,127.0767458,37.5580747,127.0769544,1279
천호대로(21),37.5546452,127.0856391,37.5544177,127.086249,37.5541473,127.0869515,1590
천호대로(22),37.5566093,127.0806118,37.5561334,127.0817852,37.5561334,127.0817852,1485
천호대로(23),37.5523763,127.0896057,37.552767,127.0893254,37.5533477,127.0887981,1608
천호대로(24),37.5461114,127.1009385,37.5457482,127.1019559,37.5457482,127.1019559,1195
천호대로(25),37.5488307,127.0937158,37.5490655,127.0930415,37.5491409,127.0928374,1557
천호대로(26),37.5451366,127.1043841,37.5452528,127.1039568,37.5454672,127.1033066,1053
천호대로(27),37.550186,127.0909511,37.5509934,127.0903008,37.5523763,127.0896057,1628
천호대로(28),37.5491409,127.0928374,37.5494281,127.0920839,37.5495013,127.0919458,1589
천호대로(29),37.5495013,127.0919458,37.5500652,127.0910942,37.550186,127.0909511,1622
천호대로(30),37.5543347,127.0870713,37.5546095,127.0863735,37.5548437,127.0857556,1593
천호대로(31),37.5548437,127.0857556,37.5550972,127.0850782,37.5553329,127.0844711,1596
천호대로(32),37.5553329,127.0844711,37.5558302,127.0831709,37.5558302,127.0831709,1546
천호대로(33),37.5536014,127.088516,37.5537249,127.0883255,37.5538249,127.088159,1587
천호대로(34),37.553393,127.0887556,37.5535206,127.0886202,37.5536014,127.088516,1591
천호대로(35),37.5538249,127.088159,37.5540917,127.0876331,37.5543347,127.0870713,1584
천호대로(36),37.5558302,127.0831709,37.556255,127.0820764,37.5563261,127.0818931,1503
천호대로(37),37.5563261,127.0818931,37.5567837,127.0807064,37.5567837,127.0807064,1470
천호대로(38),37.5567837,127.0807064,37.5572285,127.0795353,37.5572285,127.0795353,1434
천호대로(39),37.5572285,127.0795353,37.5577235,127.0782573,37.5577235,127.0782573,1394
천호대로(40),37.5577235,127.0782573,37.5581397,127.0771942,37.5582076,127.0770318,1343
천호대로(41),37.5582076,127.0770318,37.5588455,127.0754595,37.5592186,127.0745196,1236
천호대로(42),37.5592186,127.0745196,37.5592689,127.0743949,37.5592689,127.0743949,1193
천호대로(43),37.5592689,127.0743949,37.5595089,127.0737621,37.5595089,127.0737621,1184
천호대로(44),37.5595089,127.0737621,37.5595391,127.073681,37.5595391,127.073681,1159
천호대로(45),37.5592387,127.0739418,37.5590355,127.0744507,37.5590355,127.0744507,1193
천호대로(46),37.5592906,127.0738119,37.5592387,127.0739418,37.5592387,127.0739418,1185
천호대로(47),37.5534728,127.0884141,37.5530011,127.0888711,37.5523177,127.0893836,1615
천호대로(48),37.5457854,127.1023472,37.5462006,127.1011349,37.5462492,127.1009926,1198
천호대로(49),37.5454672,127.1033066,37.5456634,127.1027144,37.5456634,127.1027144,1088
천호대로(50),37.5456634,127.1027144,37.5457344,127.1024959,37.5457854,127.1023472,1129
동일로(0),37.5482763,127.0675055,37.5483214,127.0675337,37.5483735,127.0675663,1087
동일로(1),37.563293,127.0760044,37.5637286,127.076252,37.5637286,127.076252,1072
동일로(2),37.563293,127.0760044,37.5632661,127.0760945,37.5630542,127.076684,1095
동일로(3),37.5673628,127.0782525,37.5679131,127.0785682,37.5679131,127.0785682,912
동일로(4),37.5673628,127.0782525,37.5661328,127.0774882,37.5642375,127.0763978,1006
동일로(5),37.5455937,127.0659888,37.5456852,127.0660422,37.5456852,127.0660422,1016
동일로(6),37.547704,127.0671768,37.5477488,127.0672018,37.5477488,127.0672018,1071
동일로(7),37.549618,127.0682889,37.5501372,127.0685767,37.5502401,127.0686337,1134
동일로(8),37.553056,127.0702078,37.5531665,127.0702709,37.5534064,127.0704079,1183
동일로(9),37.5641996,127.0765167,37.5643806,127.0766242,37.5648935,127.0769135,1043
동일로(10),37.535274,127.0602975,37.5361616,127.060801,37.5361616,127.060801,520
동일로(11),37.5319677,127.058303,37.5331163,127.0589455,37.5336467,127.0592421,434
동일로(12),37.5363818,127.0608887,37.537005,127.0612232,37.5371638,127.061303,633
동일로(13),37.5395087,127.0625417,37.5401617,127.0629323,37.5401617,127.0629323,774
동일로(14),37.5336467,127.0592421,37.5347627,127.0598664,37.5347627,127.0598664,470
동일로(15),37.5576628,127.0728422,37.5578532,127.07295,37.5578532,127.07295,1188
동일로(16),37.560971,127.0747064,37.5617809,127.0751332,37.5618715,127.0751879,1136
동일로(17),37.5371638,127.061303,37.5373471,127.0613681,37.5380545,127.0617639,666
동일로(18),37.5468769,127.0667036,37.5469918,127.066769,37.5471562,127.066862,1052
동일로(19),37.5696033,127.0794863,37.5680136,127.0786249,37.5679131,127.0785682,859
동일로(20),37.5696033,127.0794863,37.57018,127.07969,37.5705411,127.0797959,809
동일로(21),37.5705411,127.0797959,37.5699492,127.0796085,37.5696033,127.0794863,812
동일로(22),37.5705411,127.0797959,37.57093,127.07991,37.5713397,127.0799937,777
동일로(23),37.5679131,127.0785682,37.5673628,127.0782525,37.5673628,127.0782525,923
동일로(24),37.5679131,127.0785682,37.56906,127.0792,37.5696033,127.0794863,853
동일로(25),37.5630043,127.0758375,37.563293,127.0760044,37.563293,127.0760044,1083
동일로(26),37.5618715,127.0751879,37.5620612,127.0752982,37.5630043,127.0758375,1109
동일로(27),37.5630542,127.076684,37.5632661,127.0760945,37.563293,127.0760044,1095
동일로(28),37.5475179,127.0670687,37.547704,127.0671768,37.547704,127.0671768,1069
동일로(29),37.5475179,127.0670687,37.5474892,127.0671604,37.5472861,127.0678063,1080
동일로(30),37.5472861,127.0678063,37.5474892,127.0671604,37.5475179,127.0670687,1080
동일로(31),37.5473527,127.0669748,37.5475179,127.0670687,37.5475179,127.0670687,1067
동일로(32),37.5473527,127.0669748,37.547321,127.0670667,37.5470934,127.0676953,1081
동일로(33),37.5470934,127.0676953,37.547321,127.0670667,37.5473527,127.0669748,1081
동일로(34),37.5471562,127.066862,37.5473527,127.0669748,37.5473527,127.0669748,1062
동일로(35),37.5471562,127.066862,37.5471236,127.0669544,37.5469018,127.0675898,1075
동일로(36),37.5469018,127.0675898,37.5471236,127.0669544,37.5471562,127.066862,1075
동일로(37),37.5563324,127.0720612,37.5568666,127.0723621,37.5576628,127.0728422,1186
동일로(38),37.5502401,127.0686337,37.5503581,127.0686972,37.5503581,127.0686972,1127
동일로(39),37.5510856,127.0690857,37.5515482,127.0693503,37.551647,127.0694068,1142
동일로(40),37.5518993,127.0701134,37.5522979,127.0699034,37.5523363,127.0697963,1165
동일로(41),37.5523363,127.0697963,37.553056,127.0702078,37.553056,127.0702078,1163
동일로(42),37.5523363,127.0697963,37.552208,127.0700199,37.5518993,127.0701134,1169
동일로(43),37.551647,127.0694068,37.5523363,127.0697963,37.5523363,127.0697963,1152
동일로(44),37.5534064,127.0704079,37.5537008,127.0705801,37.5537008,127.0705801,1186
동일로(45),37.5546449,127.0711085,37.5547918,127.0711852,37.5548816,127.0712506,1186
동일로(46),37.5548816,127.0712506,37.5555858,127.0716398,37.5555858,127.0716398,1184
동일로(47),37.5537008,127.0705801,37.5540631,127.0707806,37.5540631,127.0707806,1186
동일로(48),37.5540631,127.0707806,37.554443,127.0710009,37.554443,127.0710009,1182
동일로(49),37.5555858,127.0716398,37.5563324,127.0720612,37.5563324,127.0720612,1174
동일로(50),37.5390904,127.0623448,37.5393953,127.0625065,37.5395087,127.0625417,732
동일로(51),37.5401617,127.0629323,37.5414861,127.0636547,37.5415961,127.0637492,842
동일로(52),37.538824,127.0621986,37.5390904,127.0623448,37.5390904,127.0623448,713
동일로(53),37.5373181,127.0622268,37.5379885,127.0618048,37.5380545,127.0617639,686
동일로(54),37.5363336,127.0608924,37.5363818,127.0608887,37.5363818,127.0608887,561
동일로(55),37.5361616,127.060801,37.5363336,127.0608924,37.5363336,127.0608924,554
동일로(56),37.5361616,127.060801,37.5361337,127.0608744,37.5355664,127.0612434,554
동일로(57),37.5355664,127.0612434,37.5361337,127.0608744,37.5361616,127.060801,554
동일로(58),37.5384964,127.0620139,37.538824,127.0621986,37.538824,127.0621986,706
동일로(59),37.5384964,127.0620139,37.5384419,127.0620559,37.5378567,127.0624661,705
동일로(60),37.5378567,127.0624661,37.5384419,127.0620559,37.5384964,127.0620139,705
동일로(61),37.5713397,127.0799937,37.57093,127.07991,37.5705411,127.0797959,777
동일로(62),37.5483735,127.0675663,37.548549,127.0676715,37.5487626,127.0677949,1095
동일로(63),37.5415961,127.0637492,37.541967,127.0639579,37.5420962,127.0640377,865
동일로(64),37.5422138,127.0641042,37.5423551,127.0641483,37.5425584,127.064263,881
동일로(65),37.5420962,127.0640377,37.5421536,127.0640701,37.5422138,127.0641042,873
동일로(66),37.5441577,127.0651825,37.5452394,127.0657807,37.5455937,127.0659888,984
동일로(67),37.5427179,127.0643544,37.5433369,127.0647104,37.5438351,127.0649969,914
동일로(68),37.5425584,127.064263,37.5427179,127.0643544,37.5427179,127.0643544,894
동일로(69),37.5438351,127.0649969,37.5441577,127.0651825,37.5441577,127.0651825,956
동일로(70),37.546621,127.0665594,37.5466453,127.0665731,37.5468769,127.0667036,1041
동일로(71),37.5477488,127.0672018,37.5480906,127.0673915,37.5482763,127.0675055,1082
동일로(72),37.554443,127.0710009,37.5546449,127.0711085,37.5546449,127.0711085,1184
동일로(73),37.5503581,127.0686972,37.5506481,127.0688532,37.5510856,127.0690857,1137
동일로(74),37.5487626,127.0677949,37.549618,127.0682889,37.549618,127.0682889,1127
동일로(75),37.56092,127.0746782,37.560971,127.0747064,37.560971,127.0747064,1145
동일로(76),37.5637286,127.076252,37.5640143,127.0764145,37.5641996,127.0765167,1063
동일로(77),37.5639081,127.0762079,37.5616309,127.0749049,37.5609709,127.0745311,1101
동일로(78),37.5642375,127.0763978,37.5640562,127.0762944,37.5639081,127.0762079,1055
동일로(79),37.5648935,127.0769135,37.5660978,127.0775926,37.5661986,127.0776495,1012
동일로(80),37.5661986,127.0776495,37.5672592,127.0782476,37.5673628,127.0782525,956
뚝섬로(0),37.5331998,127.0756803,37.5330228,127.0762812,37.5330228,127.0762812,1253
뚝섬로(1),37.5331998,127.0756803,37.5334543,127.0747931,37.5334543,127.0747931,1226
뚝섬로(2),37.53431,127.09109,37.5340117,127.0900966,37.5340117,127.0900966,1375
뚝섬로(3),37.53431,127.09109,37.53445,127.09159,37.5344847,127.0917181,1370
뚝섬로(4),37.5344847,127.0917181,37.53445,127.09159,37.53431,127.09109,1370
뚝섬로(5),37.5344847,127.0917181,37.5344291,127.0925043,37.53441,127.09268,1347
뚝섬로(6),37.53441,127.09268,37.5344905,127.0919386,37.5344847,127.0917181,1356
뚝섬로(7),37.5324164,127.0853111,37.5324785,127.0854452,37.5324785,127.0854452,1372
뚝섬로(8),37.5324164,127.0853111,37.5323342,127.0851255,37.53197,127.08432,1357
뚝섬로(9),37.53197,127.08432,37.531834,127.0839859,37.531834,127.0839859,1340
뚝섬로(10),37.53197,127.08432,37.5323342,127.0851255,37.5324164,127.0853111,1357
뚝섬로(11),37.53148,127.08173,37.53151,127.08145,37.53151,127.08145,1305
뚝섬로(12),37.53148,127.08173,37.5320244,127.0818181,37.5320244,127.0818181,1333
뚝섬로(13),37.53148,127.08173,37.5314591,127.0823872,37.5314565,127.082504,1317
뚝섬로(14),37.53151,127.08145,37.5316148,127.0810144,37.5316148,127.0810144,1301
뚝섬로(15),37.53151,127.08145,37.53148,127.08173,37.53148,127.08173,1306
뚝섬로(16),37.53151,127.08145,37.5320664,127.0816087,37.5320664,127.0816087,1327
뚝섬로(17),37.5319949,127.079697,37.53224,127.0788928,37.53224,127.0788928,1289
뚝섬로(18),37.5319949,127.079697,37.5318,127.08032,37.5316148,127.0810144,1290
뚝섬로(19),37.53277,127.07714,37.5329396,127.0765639,37.5329396,127.0765639,1266
뚝섬로(20),37.53277,127.07714,37.5327141,127.0773208,37.5327141,127.0773208,1279
뚝섬로(21),37.5343731,127.0716568,37.5347961,127.0701853,37.5347961,127.0701853,1081
뚝섬로(22),37.5343731,127.0716568,37.5341046,127.0725776,37.5341046,127.0725776,1134
뚝섬로(23),37.53504,127.06933,37.5347961,127.0701853,37.5347961,127.0701853,1057
뚝섬로(24),37.53504,127.06933,37.5352244,127.0686884,37.5352596,127.068566,1007
뚝섬로(25),37.53556,127.06749,37.5358208,127.0664736,37.5358208,127.0664736,912
뚝섬로(26),37.53556,127.06749,37.5354236,127.0679852,37.5354236,127.0679852,960
뚝섬로(27),37.53605,127.06558,37.5360892,127.0654219,37.5360892,127.0654219,845
뚝섬로(28),37.53605,127.06558,37.5359728,127.0658809,37.5359728,127.0658809,858
뚝섬로(29),37.53696,127.06206,37.5367674,127.0628065,37.5367674,127.0628065,708
뚝섬로(30),37.53696,127.06206,37.5371323,127.0614305,37.5371638,127.061303,663
뚝섬로(31),37.5353079,127.0683946,37.5352596,127.068566,37.5352596,127.068566,986
뚝섬로(32),37.5353079,127.0683946,37.5353594,127.0682127,37.5354236,127.0679852,976
뚝섬로(33),37.5316148,127.0810144,37.53151,127.08145,37.53151,127.08145,1305
뚝섬로(34),37.5316148,127.0810144,37.5318,127.08032,37.5319949,127.079697,1290
뚝섬로(35),37.5314565,127.082504,37.53154,127.08314,37.531834,127.0839859,1332
뚝섬로(36),37.5314565,127.082504,37.5314674,127.0820077,37.53148,127.08173,1312
뚝섬로(37),37.531834,127.0839859,37.53197,127.08432,37.53197,127.08432,1341
뚝섬로(38),37.531834,127.0839859,37.5315163,127.0829733,37.5314565,127.082504,1330
뚝섬로(39),37.5324785,127.0854452,37.5324164,127.0853111,37.5324164,127.0853111,1372
